,website,domComplexity,cssComplexity,badJavascript,pageWeight,requests
9392,arzcenter.com,97,79,99,100,76
9393,domiporta.pl,25,73,99,100,86
9396,electionscience.org,87,30,97,100,74
9398,pschool.in,100,100,100,100,100
9399,insiderfinancial.com,87,32,100,100,4
9400,thesecretlabel.com,22,85,100,100,3
9401,prusaprinters.org,98,71,97,100,74
9402,justwravel.com,91,87,99,100,96
9404,buyma.us,90,100,89,54,54
9405,evanstonroundtable.com,73,97,100,100,93
9408,clearleft.com,100,92,100,100,87
9410,arabwomendating.org,95,61,87,100,75
9411,download1music.ir,100,85,99,100,86
9412,domko.com,91,96,98,100,100
9413,getsurrey.co.uk,93,69,75,100,79
9416,myturnforus.com,98,98,100,100,93
9419,typeonegative.net,88,100,50,100,91
9422,shoutlo.com,97,72,100,100,90
9423,tshirtgang.com,100,23,88,100,77
9424,oyunfor.com,98,50,99,100,86
9425,cream.finance,100,100,100,100,100
9427,doen.nl,100,89,100,100,94
9434,eseminar.tv,68,41,99,100,32
9437,kirbychandler.com,98,99,99,100,87
9438,liriklaguindonesia.net,99,95,74,100,92
9440,polygonbikes.com,97,92,99,100,87
9441,whatwebcando.today,100,100,100,100,98
9444,idrugstore.jp,82,100,83,71,11
9445,livescore.com,-180,96,100,100,100
9446,topgames.com,97,100,75,100,51
9449,bimehmarketing.com,92,-20,99,100,87
9452,muveszetekvolgye.hu,100,100,100,100,99
9453,wz.lviv.ua,50,91,-133,100,-5
9456,sco.org.uk,86,92,98,100,83
9458,astraparis.gr,39,-72,94,100,68
9461,cfcnews.com,70,27,96,100,87
9462,vinetur.com,94,99,86,100,88
9465,senetic.pl,-153,90,94,100,63
9467,mundogames.com,93,81,99,100,92
9469,vietwriter.vn,-25,43,73,100,-269
9472,yvcc.edu,20,100,80,70,65
9477,0223.com.ar,49,48,96,100,81
9479,techno-rad.com,100,9,94,100,100
9480,susu.org,100,56,98,100,75
9481,ameliarueda.com,93,99,100,100,100
9484,cryptometer.io,49,5,59,100,46
9485,nvm.nl,95,78,100,100,89
9489,def-shop.com,97,27,97,100,72
9492,pickswise.com,98,49,97,100,82
9493,shang-yu.com.tw,100,97,100,100,73
9494,onprintshop.com,83,69,87,100,92
9495,pmpr.ir,100,98,100,100,100
9496,folia-samochodowa.pl,68,-94,96,100,-81
9498,dealerbuilt.com,100,92,100,100,94
9499,sporttube.com,50,81,97,100,77
9500,carhartt-wip.com,31,78,99,100,74
9501,planet-liebe.com,97,100,99,100,93
9503,caseable.com,95,98,100,100,94
9504,makemeacocktail.com,16,57,96,100,90
9505,desserto.com.mx,80,85,99,100,100
9506,toihoctiengtrung.com,97,90,99,100,100
9507,mastercms.org,100,100,88,-369,49
9508,digitalsurge.com.au,100,93,97,100,77
9509,playbuzz.com,40,94,99,100,81
9510,blogsaays.com,88,65,86,100,91
9511,horrorbuzz.com,94,-10,36,100,76
9513,kassellabs.io,100,100,100,100,87
9516,montereybayaquarium.org,98,51,99,100,80
9517,emp-shop.cz,97,64,87,100,100
9519,gol.gift,98,88,100,100,85
9521,footshop.eu,98,99,99,100,92
9522,peliculasycortosgay.com,84,71,88,100,88
9524,movieminions.org,100,19,98,100,99
9526,eif.co.uk,71,67,88,100,78
9527,budujemydom.pl,47,90,-34,100,2
9529,turkulainen.fi,98,100,98,100,74
9530,oasisscan.com,97,78,100,100,95
9532,tufin.com,100,52,100,100,88
9533,fantrax.com,100,78,97,100,100
9534,aros.dk,100,47,99,100,100
9536,msl-tourisme.fr,62,32,99,100,84
9538,worddisk.com,90,6,100,100,100
9539,centurion-magazine.com,74,50,83,100,74
9541,designmantic.com,98,100,100,92,81
9543,blowhorn.com,88,45,99,100,75
9545,mijnreceptenboek.nl,92,100,99,100,90
9546,portalsamorzadowy.pl,93,39,87,100,47
9548,delivery-club.ru,88,100,100,35,60
9549,taghtia.com,100,100,100,100,99
9550,suzuki.com.mx,98,57,100,100,91
9552,knack.be,67,44,85,100,38
9553,kurzweil.com,92,-62,85,100,95
9557,designtrends.com,100,86,100,100,100
9559,forumpa.it,57,34,97,100,80
9560,potret24.com,41,-9,82,100,66
9561,flipermag.com,95,93,87,100,85
9563,tin247.com,81,99,33,100,1
9564,olsera.io,93,-15,100,100,100
9565,nordmedia.de,100,87,100,100,96
9567,missionreunite.org,75,100,99,100,99
9572,buscocasita.com,88,98,57,100,69
9574,yourbestdigs.com,97,100,100,98,100
9575,rejuvepod.com,72,65,99,100,96
9576,emolument.com,100,73,99,100,96
9577,tuanphong.vn,100,-13,97,100,95
9578,thevaluestore.in,32,5,100,100,87
9580,streetlib.com,100,100,100,100,52
9584,tekfullfilmizle1.com,100,100,88,100,100
9587,avclub.gr,-21,19,100,100,86
9588,confinapp.cat,98,100,100,100,100
9591,mp3lyric.us,-2,53,99,100,81
9593,diycandy.com,100,84,100,100,99
9596,iphone-market.com,-1,81,98,100,85
9597,rawstory.com,9,52,82,100,67
9598,tasteasianfood.com,98,78,100,100,95
9599,angular.io,95,82,97,100,100
9600,dotlogics.com,98,3,98,100,63
9603,daynauan.info.vn,83,98,100,100,90
9606,kidsgo.de,92,87,-195,100,94
9607,miagenciadeviajes.com.ar,100,98,97,100,86
9608,laneros.com,88,-101,88,100,96
9609,kumulos.com,90,1,94,100,72
9610,webraovat.com,78,57,98,100,100
9613,connectedcooking.com,82,100,95,100,100
9614,everyeye.it,90,39,94,100,81
9615,focusatwill.com,100,62,100,100,75
9616,dobrota.ru,98,70,99,100,81
9620,natural-high.nl,-173,-5,86,100,79
9621,fcc-group.eu,88,100,87,94,82
9622,horrorfind.com,83,100,100,100,96
9625,aghanina.net,100,85,100,100,100
9627,famcocorp.com,98,40,100,100,87
9628,terakeet.com,98,78,99,100,94
9629,magerta.ir,88,15,100,100,100
9630,grover.com,69,97,100,100,78
9632,bellgardenschamber.biz,80,82,100,100,99
9636,primashop.ir,-23,-7,40,100,28
9637,pestanacr7.com,74,11,98,100,75
9638,adnsur.com.ar,48,100,-6,-568,40
9640,masstimes.org,98,62,99,100,95
9641,marilynglenville.com,92,99,87,100,98
9642,dm.de,100,100,17,99,97
9643,keebtalk.com,100,44,100,100,100
9648,sprintersports.com,84,100,100,100,70
9650,ridergalau.com,96,91,52,100,93
9651,metimax.ru,98,51,88,100,84
9653,regex101.com,92,84,100,100,100
9654,cobra.fr,54,22,100,100,81
9656,dilmil.co,98,79,100,100,90
9657,bigspaceship.com,93,86,100,100,94
9659,mochishoes.com,97,38,100,100,83
9662,futebol365.pt,50,43,28,100,86
9663,munchery.com,97,94,100,100,100
9665,kissanimefree.cc,100,39,100,100,100
9666,linx.com.br,98,36,97,100,66
9667,finehomebuilding.com,98,32,99,100,65
9668,brickset.com,50,23,-298,100,41
9672,bigam.ru,53,100,99,100,84
9673,kouvolansanomat.fi,98,100,98,100,71
9674,livelib.ru,8,20,71,100,-109
9675,pharmapillsmart.com,47,100,100,100,100
9676,billsmachinerepair.com,67,100,100,100,100
9678,arpal.ua,95,67,98,100,38
9681,baby-kingdom.com,45,-66,-310,100,40
9682,uaf.ua,100,100,89,-26,31
9684,graceandgoodeats.com,95,59,88,100,86
9685,placesforpeople.co.uk,100,93,100,100,90
9686,tournify.in,100,72,99,100,88
9687,blockletegames.com,94,-402,100,100,80
9691,securities.io,60,12,88,100,89
9692,tsarvar.com,98,97,100,100,100
9693,prcomputacion.com,83,-114,98,100,20
9695,sanook.com,83,85,55,100,35
9701,kikocosmetics.com,37,23,99,100,95
9703,ultimatecourses.com,100,100,100,100,100
9704,angelamariemade.com,98,84,100,100,96
9705,setareparsi.net,100,94,28,100,78
9710,allensolly.com,83,39,-94,100,76
9711,larepublica.cat,89,32,59,100,40
9712,office.com,90,64,99,100,96
9713,libraccio.it,85,100,83,19,39
9716,4gsm.com,49,57,94,100,94
9717,colorwhistle.com,30,-32,99,100,69
9718,hollywoodlife.com,97,52,96,100,75
9719,misanimales.com,95,100,89,68,81
9720,rextie.com,83,66,97,100,80
9721,captainmorgan.com,95,98,97,100,99
9722,chechilas.com,100,69,100,100,85
9724,emurgo.io,98,100,100,100,99
9725,hindiyojana.in,100,100,100,100,93
9726,bvacommerce.com,82,100,100,100,75
9727,topvisor.com,100,31,98,100,80
9729,wnjradio.com,82,99,-4,100,80
9730,razu.la,70,46,100,100,89
9731,edetsa.com,78,99,26,100,71
9732,samyakk.com,48,42,100,100,67
9737,eshraghtrans.com,71,100,100,38,81
9738,ispiritpublishing.com,94,12,97,100,78
9743,blogindices.com,98,90,98,100,91
9748,fronda.pl,98,86,96,100,63
9751,powerthepolls.org,100,100,100,100,99
9753,albanianpost.com,47,4,87,100,83
9756,adultclassifiedscanada.ca,97,43,99,100,87
9757,h2owireless.com,83,92,63,100,79
9759,koreaboo.com,100,100,87,100,71
9760,bcci.tv,57,100,89,84,95
9761,resumetrud.com,93,52,88,100,85
9762,bigriversales.net,83,99,100,100,100
9763,amberescoin.com,97,91,88,100,95
9764,sunteccity.com.sg,93,83,100,100,78
9766,downloadcloud.com,100,99,100,100,100
9767,theroastedroot.net,85,99,100,100,92
9768,kingdomofcuteness.com,74,64,73,100,69
9770,greyder.com,38,43,98,100,90
9771,fantacalcio.it,100,92,72,100,70
9774,momsandcrafters.com,85,66,99,100,87
9775,daydot.agency,100,100,100,100,100
9776,icco.org,94,-22,96,100,87
9777,cocbases.com,99,37,74,100,90
9779,tirto.id,44,-25,95,100,73
9782,adrenaline.com.br,26,89,-50,100,42
9785,my-diary.org,89,72,74,100,81
9786,televisa.com,85,45,50,100,63
9787,nlvoorelkaar.nl,83,97,99,100,82
9788,respublica.ru,62,48,97,100,33
9789,atraveo.de,92,67,100,100,100
9791,sushisamba.com,97,96,100,100,100
9792,evadeeva.com.vn,84,-142,94,100,58
9798,ecoosfera.com,94,90,98,100,94
9799,fyyd.de,90,99,100,100,68
9800,martview-forum.com,-108,12,100,100,100
9801,saarland.de,93,69,97,100,85
9802,willcoxwinecountry.org,83,-24,84,100,70
9803,multikino.pl,95,100,74,100,80
9804,clicklikethis.com,100,77,100,100,85
9806,expeditionexchange.com,75,99,100,100,100
9807,tbnewswatch.com,86,92,82,100,65
9808,hindnow.com,89,56,72,100,73
9813,rocketbeans.tv,100,33,96,100,100
9814,folhadelondrina.com.br,80,94,-179,100,-4
9815,rooftopfilms.com,98,93,99,100,97
9816,explosion.ai,100,100,100,100,100
9817,eortizcoach.com,77,100,100,100,100
9818,gocar.gr,97,83,75,100,75
9820,radins.com,98,100,100,100,85
9821,skodacommunity.de,95,42,100,100,87
9822,princess.com,100,74,95,100,98
9830,movieforfree.co,98,14,99,100,96
9831,okotokstoday.ca,100,92,99,100,76
9833,oberson.com,90,93,41,100,66
9834,szczecin.eu,98,64,100,100,85
9835,tinkoff.ru,90,63,100,100,84
9837,cryptobits.directory,97,95,100,100,86
9839,baziato.com,100,77,97,100,97
9840,mallplaza.cl,100,95,100,100,95
9842,livesporttv.com,-36,84,86,100,29
9843,moenchengladbach.de,85,18,99,100,85
9844,kstnews.kz,100,97,88,100,76
9845,amagicalmess.com,98,76,100,100,94
9848,jagermeister.com,100,67,100,100,100
9850,instantstories.com,99,87,98,100,53
9851,ppunderwatersolutions.com,83,83,99,100,96
9852,beachbroadcast.com,77,99,100,100,98
9853,l-a-b-a.com,83,41,99,100,69
9855,accuwebhosting.com,50,80,99,100,80
9856,uutisvuoksi.fi,98,100,98,100,68
9858,istructe.org,97,51,99,100,100
9859,livenation.co.uk,98,100,100,100,100
9860,vla.ir,72,82,98,100,65
9862,citizensgbr.org,92,60,100,100,91
9863,mysatoshiworld.com,89,-7,96,100,80
9865,qiita.com,94,100,83,8,14
9867,matmarco-fitshop.pl,100,40,100,100,98
9871,yad.com,100,100,100,73,35
9873,fixthedebt.org,72,100,100,100,96
9875,edgy.app,100,100,100,99,96
9876,darmankala.com,68,-9,97,100,75
9877,topprsiq.com,95,18,86,100,88
9880,khanesony.com,90,98,87,100,100
9881,thechefinthehat.com,68,99,100,100,100
9889,datdrop.com,80,35,100,100,87
9890,edeeste.com.do,92,-97,99,100,80
9892,tikamoon.com,100,80,88,100,88
9893,exafm.com,97,70,98,100,65
9894,weatherpro.com,100,98,100,100,91
9904,latestdeals.co.uk,95,96,100,100,98
9905,falnic.com,98,45,100,100,79
9912,oberberg-aktuell.de,62,49,87,100,75
9915,healthiertalk.com,88,82,62,100,75
9916,jayco.com.au,95,100,100,100,87
9917,tripwireinteractive.com,98,100,100,100,88
9921,trabajos.com,100,85,98,100,41
9924,head-fi.org,83,100,8,100,82
9926,drivezy.com,95,69,100,100,89
9929,eventertainmentbiz.com,87,100,50,100,98
9930,asriran.com,10,58,-87,100,-28
9933,bonyadvokala.com,66,100,99,100,76
9934,francetransactions.com,92,83,98,100,80
9935,akiba-online.com,46,69,100,100,87
9936,wegotthefunk.com,98,64,87,100,73
9937,vevioz.com,97,54,94,100,85
9938,cuadernosdeseguridad.com,89,-154,-27,100,49
9939,canadahun.com,100,66,98,100,94
9940,fechadecobro.com.ar,100,65,99,100,87
9941,kissfm.de,94,100,100,100,84
9942,abler.com.br,98,88,99,100,83
9945,vavilon.cc,35,54,100,100,54
9948,nocturnar.com,100,88,99,100,99
9952,topcor.ru,98,99,97,100,69
9953,selltm.com,98,18,95,100,77
9955,calrec.com,78,82,98,100,78
9958,limmattalerzeitung.ch,96,99,75,100,80
9962,slots.lv,100,43,97,100,99
9963,landflip.com,98,87,98,100,88
9965,blackcarburning.com,83,100,100,100,100
9966,scottsdaleprincess.com,87,87,85,100,59
9967,mebpersonel.com,100,100,99,84,98
9969,morphmarket.com,61,-30,99,100,64
9976,ausmed.com,100,57,97,100,100
9980,examples.com,100,82,100,100,100
9981,timeslive.co.za,100,24,74,100,80
9982,itep.es,78,4,98,100,100
9984,downloadha.com,48,88,98,100,79
9985,elderecho.online,87,8,99,100,87
9992,esoko.bi,88,72,-12,100,78
9994,goodtv.tv,98,99,99,100,72
9996,ilovefreegle.org,98,88,100,100,91
9997,safarme.ir,95,83,25,100,95
9998,vppgamingnetwork.com,100,92,100,100,98
10000,kreisbote.de,80,72,76,100,81
10002,englishkitab.com,99,99,98,100,97
10004,tag24.de,100,98,98,100,80
10008,nativeplanet.com,92,89,94,100,51
10009,pluang.com,97,88,100,100,76
10011,bonnegueule.fr,97,32,98,100,65
10013,vsrap.shop,-157,14,96,100,-63
10014,kwai-pro.com,100,95,88,100,94
10016,quantnet.com,100,45,100,100,87
10017,loghati.net,65,40,88,100,87
10021,makeup.com.ua,50,99,99,100,96
10023,linda.nl,88,71,85,100,67
10024,rolltidebama.com,100,50,99,100,87
10025,hiveworkshop.com,65,42,28,100,9
10028,bienici.com,98,91,76,100,92
10031,lofgames.com,44,70,87,100,64
10032,vantagefit.io,93,96,100,100,86
10034,ozaria.com,100,56,99,100,69
10035,motor-forum.nl,90,64,100,100,87
10036,onlinecompanyregister.com,73,81,96,100,46
10037,tanihub.com,98,97,100,100,84
10040,modelairplanenews.com,87,41,95,100,72
10041,promoceny.pl,93,62,74,100,39
10042,truyenfull.com,100,99,100,100,94
10043,ensorings.com,79,9,86,100,26
10044,irk.today,47,29,85,100,65
10045,kinuskikissa.fi,93,89,94,100,96
10046,creditmantri.com,97,83,96,100,71
10047,very.ninja,100,64,100,100,100
10049,webpoosh.com,85,26,99,100,87
10052,electrosam.ru,97,68,63,100,71
10054,mommalew.com,98,86,100,100,88
10055,punktmedyczny24.pl,89,100,99,78,70
10056,coastal.com,100,98,71,100,52
10057,phoenixfaucets.xyz,82,-7,-76,100,78
10058,manforhimself.com,92,-53,95,100,9
10059,morgridge.org,97,100,83,100,100
10061,jobatus.es,100,62,99,100,91
10062,firstlaunch.in,98,73,83,100,73
10063,blockchain.poker,97,52,99,100,98
10064,esp.md,4,28,-35,100,6
10066,mamstartup.pl,95,95,100,100,97
10067,tnc.cat,95,100,89,88,76
10073,moe-online.ru,39,-71,75,100,49
10076,monclernederland.nl,100,60,100,100,96
10077,whatsgrouplink.com,98,54,84,100,78
10083,unimagdalena.edu.co,100,73,94,100,82
10084,hostplus.gr,83,-13,100,100,93
10085,retail-loyalty.org,44,95,86,100,62
10086,elpopular.pe,98,100,100,94,52
10087,azatliq.org,95,38,97,100,86
10089,iranketab.ir,39,67,100,100,84
10090,neue.at,100,96,99,100,72
10091,illinoisloyalty.com,93,34,98,100,73
10092,hamiltoninternationalestates.com,77,68,74,100,64
10093,staysafe.ph,100,99,100,100,90
10094,ishanguru.com,48,84,76,100,92
10102,pclicious.net,94,62,74,100,86
10113,koinalert.com,97,32,97,100,69
10114,obilet.com,100,67,100,100,73
10116,synology-forum.de,71,18,100,100,93
10118,bongda24h.vn,43,100,97,80,81
10119,theguidex.com,100,67,99,100,100
10120,noticiasnet.com.ar,93,100,85,100,70
10121,lotto432.com,95,84,99,100,87
10122,muralsyourway.com,90,81,88,100,69
10124,renovamidia.com.br,-7,17,87,100,76
10125,molomo.ru,99,99,86,100,97
10126,bauhaus.com.tr,47,90,99,100,65
10127,qc2.ca,79,71,74,100,90
10130,mihanmonitor.com,100,58,99,100,88
10131,torob.com,93,100,100,100,100
10132,blavity.com,88,98,99,100,64
10133,elancemarket.com,50,22,98,100,-14
10135,una.im,100,97,100,100,100
10136,faucetworld.in,95,29,100,100,88
10140,pulshr.pl,13,57,99,100,-70
10141,matlabsite.com,98,64,87,100,96
10142,nannalagerman.com,95,100,100,100,87
10143,sutterprofessional.it,95,91,100,100,97
10148,fili.com,100,100,100,100,82
10149,fourshop.ir,100,83,100,100,87
10150,reproduktor.net,83,-60,97,100,53
10151,vstyle.vn,-135,36,82,100,56
10155,autocompara.com,81,79,94,100,68
10156,vaskar.in,82,15,100,100,96
10157,towardsai.net,80,100,87,83,81
10158,malabargoldanddiamonds.com,40,-118,97,100,-27
10161,agriviet.com,100,50,75,100,91
10165,wcooky.ru,22,21,59,100,61
10167,moxfield.com,100,67,100,100,90
10168,codigoespagueti.com,98,100,100,100,87
10170,kjrepairs.com,100,78,84,100,86
10173,cascoronavirus.fr,-169,53,96,100,97
10175,navjivanindia.com,84,100,11,100,58
10177,drumforum.org,82,100,100,84,69
10179,qallwdall.com,90,32,100,100,99
10181,howjoyful.com,87,83,99,100,87
10182,filcin.com,84,73,100,100,69
10184,townwork.net,100,74,98,100,88
10186,platiuslugi.ru,97,48,100,100,87
10188,systime.dk,45,64,100,100,84
10194,2event.com,8,2,88,100,85
10195,techlekh.com,77,8,62,100,84
10196,gospelprime.com.br,84,51,84,100,63
10198,kunstnet.de,86,90,-25,100,82
10200,einrichtungsbeispiele.de,100,96,97,100,100
10201,techawkng.com,55,-65,59,100,73
10203,dubai-bb.com,100,99,75,100,99
10207,dirtwheelsmag.com,87,100,88,82,78
10209,yjc.news,22,1,99,100,19
10210,laola1.at,82,37,99,100,88
10215,brownbook.net,90,99,100,100,100
10217,cheddar.com,92,76,86,100,67
10220,westwingnow.de,70,100,100,100,96
10221,diypassion.com,98,87,100,100,85
10228,220vk.com,100,96,98,100,92
10230,nuro.ai,92,98,100,100,96
10233,buy-club.ru,93,43,88,100,96
10234,virtualverse.one,59,40,100,100,86
10236,restoclub.ru,66,100,82,-74,86
10237,sumissura.com,93,24,87,100,89
10239,apalmet.es,100,99,100,100,92
10240,manyautosltd.com,88,-69,88,100,100
10243,virtiv.de,93,88,76,100,50
10246,rayljj012.com,100,77,88,100,89
10251,masters-otvet.ru,100,71,99,100,99
10252,footwearnews.com,55,87,97,100,74
10253,mir-olymp.ru,92,65,100,100,100
10254,passthesushi.com,100,76,100,100,95
10256,sastaticket.pk,60,41,97,100,74
10257,techgenyz.com,-57,94,98,100,100
10258,reloadly.com,95,39,97,100,79
10259,mstaml.com,100,95,100,100,90
10260,soapmedia.co.uk,86,13,99,100,92
10264,roman.co.uk,97,54,72,100,67
10265,cuarteldelmetal.com,67,11,71,100,34
10266,techiediaries.com,-56,100,63,100,93
10268,crazyfox.com,98,1,87,100,71
10276,people.nhs.uk,100,9,99,100,99
10277,emby.media,100,35,100,100,100
10278,weprik.net,100,99,88,100,100
10279,msport.com,100,94,100,100,100
10280,paleomagazine.com,97,-31,71,100,62
10282,raid-codex.com,100,68,98,100,75
10283,phones7.com,92,100,67,99,86
10284,kahtanews.com,79,82,87,100,78
10286,wahananews.co,100,71,99,100,74
10287,9thcivic.com,48,41,72,100,84
10291,listennotes.com,100,100,100,100,98
10300,bovegas.com,85,56,99,100,79
10303,distractify.com,100,100,100,100,83
10305,bookme.pk,93,65,100,100,90
10307,pramborsfm.com,59,19,-279,100,69
10308,clubrural.com,100,93,100,100,88
10311,deka.ua,95,59,85,100,75
10312,flixhq.net,86,46,75,100,22
10313,chateau-gruyeres.ch,97,6,86,100,99
10314,csgofloat.com,53,96,97,100,83
10315,minijoy.games,100,100,100,100,100
10316,investindia.gov.in,98,13,98,100,86
10317,restaurantelacodorniz.com,79,49,87,100,80
10319,researchersjob.com,88,-187,38,100,82
10320,instagram-my.ru,76,73,61,100,81
10321,presscontact.co.uk,73,100,100,100,100
10324,konga.com,78,55,100,100,79
10325,kopiaste.org,97,86,100,100,99
10328,onestockhome.com,100,58,100,100,92
10330,bazar.bg,47,100,85,100,72
10331,barrreport.com,49,7,99,100,83
10333,hessenschau.de,66,93,98,100,87
10336,mobifriends.com,98,69,97,100,89
10338,herzindagi.com,71,96,86,100,85
10343,matchtv.ru,81,68,99,100,69
10344,palcohol.com,90,100,100,100,100
10347,aclsco.com,82,99,100,100,100
10348,funtical.app,83,-613,100,100,90
10349,sleepnumber.com,100,60,86,100,65
10351,russiawoman.org,98,94,100,100,87
10352,tpssfund.com,100,100,100,100,100
10355,roamresearch.com,100,35,75,100,100
10359,cartoradio.fr,97,96,100,100,100
10363,agora.co.il,100,97,97,100,97
10364,decofurnsa.co.za,97,49,99,100,63
10365,telediario.mx,38,100,70,-107,6
10369,julgames.com,-148,31,98,100,-39
10370,nafin.com,100,98,100,100,86
10371,egueruka.com,93,66,97,100,99
10372,munseat.com,84,62,60,100,62
10377,vamchi.com,100,49,100,100,88
10378,frontiermyanmar.net,40,-662,98,100,85
10380,athenaeumhotel.com,95,50,-1039,100,75
10384,accfarm.com,-8,79,88,100,56
10385,gamestar.hu,90,100,99,83,52
10386,afribobo.com,100,87,100,100,100
10387,erento.com,100,90,97,100,92
10388,enuygun.com,92,34,99,100,94
10389,thefeed.com,98,94,86,100,75
10392,letsgetchecked.com,90,42,99,100,89
10394,aamuposti.fi,91,99,97,100,69
10397,phoenixnewtimes.com,73,48,4,100,23
10401,projectdiablo2.com,100,23,100,100,100
10402,seotoaster.com,67,4,86,100,72
10403,monitor.co.id,83,4,97,100,89
10404,rhone.com,83,-105,83,100,41
10407,eriereader.com,96,86,99,100,99
10409,enfant.com,100,97,100,100,96
10410,bmwfanatics.co.za,97,45,99,100,72
10412,randommer.io,100,80,99,100,100
10413,mainfin.ru,87,96,99,100,100
10414,tvwbb.com,81,49,99,100,87
10415,factrepublic.com,26,-93,71,100,28
10417,ksivi.bz,43,44,100,100,77
10418,travelmadmum.com,100,83,100,100,90
10419,brice.fr,95,69,87,100,69
10420,ajansbesiktas.com,91,73,74,100,70
10421,tnt-o.ru,98,92,100,100,87
10425,unipin.com,73,28,-78,100,68
10428,tvfun.live,100,99,100,100,87
10432,rechtslupe.de,55,80,99,100,100
10433,mesalva.com,95,61,87,100,61
10435,marocmama.com,97,80,99,100,62
10436,wypowiadamoc.pl,100,62,99,100,96
10439,autogaleria.pl,80,100,-204,100,69
10440,pembeportakal.net,100,85,100,100,100
10443,xoso.com.vn,97,100,95,100,94
10444,buildstore.co.uk,83,90,100,100,96
10445,vinyl-digital.com,-19,90,98,100,21
10449,uclan.it,90,-15,85,100,72
10450,sparkchess.com,94,96,85,100,82
10453,crhoy.com,93,96,76,100,47
10454,sckcen.be,97,84,100,100,96
10456,adamtheautomator.com,100,82,100,100,87
10458,unmetric.com,97,82,88,100,77
10459,macdonaldhotels.co.uk,98,98,100,100,87
10462,jacksonhole.com,89,80,62,100,67
10463,bollywoodoffice.com,47,-56,94,100,65
10466,dbz.space,86,87,-21,100,73
10467,domainsorgulama.net,100,84,88,100,99
10468,formbuilder.online,100,83,100,100,88
10469,gearbest.com,62,97,99,100,74
10470,theunlikelybaker.com,95,81,100,100,91
10476,memarup.com,24,98,100,100,100
10479,koorong.com,87,47,98,100,80
10483,sirena.app,100,98,100,100,100
10487,parvaresheafkar.com,73,100,64,47,46
10488,phcorner.net,45,63,75,100,95
10491,askmea2z.com,100,100,100,100,50
10497,civil4m.com,83,100,100,100,93
10498,tvrts.ru,83,19,75,100,87
10499,candere.com,97,65,-80,100,80
10500,dekuip.nl,98,66,98,100,79
10502,gamepix.com,92,87,99,100,92
10503,dsmtuners.com,75,57,88,100,75
10504,northeastshooters.com,100,64,98,100,86
10509,salud.go.cr,100,96,100,100,100
10517,lincolnshirelive.co.uk,92,73,63,100,79
10518,asian-woman.org,100,94,100,100,87
10520,mysport.com.tw,9,27,100,100,9
10522,pronatura.ch,92,100,100,100,94
10523,zingarate.com,95,88,97,100,78
10525,2x2tv.ru,98,74,98,100,82
10528,bybt.com,33,50,88,100,46
10533,tortoiseforum.org,80,39,96,100,72
10534,thepoc.ro,78,64,61,100,92
10537,parents.fr,71,96,98,100,93
10538,dealmarkaz.pk,36,88,98,100,94
10541,buylike.ir,85,65,99,100,89
10542,agenciakaizen.com.br,92,35,86,100,65
10543,leadgene.kr,100,50,100,100,87
10544,1roman.ir,97,33,88,100,98
10546,inventsrl.it,70,-84,85,100,82
10548,fcporto.pt,87,99,99,100,84
10549,hostelworld.com,100,99,100,100,92
10550,lockthedeal.com,76,64,97,100,-75
10552,maxmuscleelite.com,87,73,100,100,100
10553,thorindustries.com,85,97,99,100,80
10554,thriftyniftymommy.com,93,82,100,100,94
10556,hkmap.live,100,96,98,100,91
10557,medanaliz.pro,100,88,100,100,71
10558,hollywoodreporter.com,32,84,87,100,80
10562,swr3.de,82,81,99,100,85
10563,marasgundem.com.tr,100,100,100,-31,91
10566,bd-journal.com,42,-126,82,100,-10
10567,onthemarket.com,100,93,99,100,67
10569,kafegheymat.com,56,-20,99,100,84
10571,adamant.ua,95,100,100,100,99
10572,dribe.org,100,96,98,100,88
10575,thefixers.gr,54,18,98,100,90
10577,adultlove.in,29,76,100,100,86
10578,linz-airport.com,88,45,100,100,91
10579,cenoteka.rs,94,98,74,100,56
10580,objectsystems.com,83,-14,86,100,60
10585,progorod76.ru,91,94,75,100,31
10588,inbusiness.kz,93,36,100,100,86
10592,infyom.com,98,87,100,100,87
10593,tuttotech.net,88,12,98,100,81
10595,thesaturdaypaper.com.au,84,58,99,100,27
10596,bettybarclay.com,98,36,99,100,87
10598,pelando.com.br,97,89,98,100,79
10599,ufac4.com,100,20,99,100,97
10604,investmentmoats.com,98,78,88,100,88
10606,ddaudio.com,92,21,100,100,100
10607,sudouest.fr,36,69,99,100,85
10608,salesmanago.pl,85,47,98,100,68
10609,miniriders.com,92,100,100,83,99
10613,flyingpizza.ch,88,98,98,100,85
10614,dailyurdupoetry.com,93,-70,99,100,100
10615,czerwona-skarbonka.pl,73,31,100,100,94
10616,enjoei.com.br,85,96,99,100,74
10618,livein.care,77,6,96,100,88
10629,corellium.com,97,37,99,100,99
10632,downvideo.stream,100,64,100,100,100
10633,melbourneutd.com.au,69,95,100,100,93
10636,tresc.cat,88,0,87,100,86
10637,uvlist.net,100,98,100,100,99
10638,papcoiran.com,-31,17,84,100,77
10639,basicjankari.in,93,67,-27,100,76
10643,magazinexperts.com,100,-13,84,100,24
10648,microsofters.com,82,7,98,100,87
10649,turizmhabermerkezi.net,57,100,-35,100,64
10651,cryptointalk.com,59,18,100,100,99
10652,cardinfo.ir,100,73,87,100,100
